Tract,Median Value,Difference,Franken,Ofm,Reference Line
53033007404,2.158774068,5.730466934,4.945284065,10.675751000,4.945284065
53033012100,6.555264007,27.509111585,4.951899955,32.461011540,4.951899955
53033002500,1.166637637,0.829325650,4.976820735,5.806146385,4.976820735
53033007002,1.272539883,1.356929410,4.978828765,6.335758175,4.978828765
53033006400,1.311289290,1.553294001,4.989872927,6.543166927,4.989872927
53065951301,0.000398707,-4.998006463,5.000000000,0.001993537,5.000000000
53027001500,0,-5,5,0,5
53065950800,0,-5,5,0,5
53003960500,0,-5,5,0,5
53049950302,0,-5,5,0,5
53025010904,0.001194597,-4.994027014,5,0.005972986,5
53049950702,0.000212087,-4.998939564,5,0.001060436,5
53049950501,0,-5,5,0,5
53007961101,0,-5,5,0,5
53007960301,0,-5.000000000,5.000000000,0,5.000000000
53007960803,0,-5.000000000,5.000000000,0,5.000000000
53037975600,0,-5.000000000,5.000000000,0,5.000000000
53005010703,0.273441769,-3.632791157,5.000000000,1.367208844,5.000000000
53057952404,1.130808600,0.654043002,5.000000000,5.654043002,5.000000000
53057940401,0,-5.000000000,5.000000000,0,5.000000000
53071920702,0.998992988,-0.005048489,5.013335344,5.008286854,5.013335344
53061052112,0.761884184,-1.194809150,5.017764754,3.822955604,5.017764754
53061052504,0.104779540,-4.512703120,5.040884699,0.528181579,5.040884699
53033006200,1.654033991,3.333269896,5.096478076,8.429747973,5.096478076
53033004301,0.871400495,-0.655609779,5.098073892,4.442464113,5.098073892
53077000904,0.597705760,-2.052103598,5.101001689,3.048898091,5.101001689
53045940000,0,-5.104432757,5.104432757,0,5.104432757
53077002201,0.273102270,-3.714528934,5.110112167,1.395583233,5.110112167
53053072405,6.420391805,27.839805693,5.136124231,32.975929925,5.136124231
53077002803,0.155649581,-4.354568355,5.157299927,0.802731572,5.157299927
53077002801,0.312381207,-3.550373087,5.163286870,1.612913784,5.163286870
53021020403,0,-5.164050212,5.164050212,0,5.164050212
53073010408,2.155916020,6.026894532,5.213955362,11.240849894,5.213955362
53063012702,0.836445296,-0.853335011,5.217428723,4.364093712,5.217428723
53033003100,1.822639397,4.399344641,5.347840935,9.747185576,5.347840935
53029970602,3.244121066,12.023649724,5.357843615,17.381493339,5.357843615
53033032221,1.921648849,4.954906732,5.376132936,10.331039668,5.376132936
53071920701,1.415229415,2.234598023,5.381598566,7.616196589,5.381598566
53033023603,4.470931791,18.707987339,5.389903479,24.097890818,5.389903479
53033032324,1.849622593,4.589512654,5.401825105,9.991337759,5.401825105
53063013501,0.855648218,-0.782580232,5.421340984,4.638760752,5.421340984
53015001501,0.665922570,-1.812935347,5.426692096,3.613756749,5.426692096
53063001100,1.077536745,0.424956059,5.480705453,5.905661511,5.480705453
53033007303,8.704092865,42.264781679,5.486016643,47.750798322,5.486016643
53033032705,0.831203014,-0.926979295,5.491681556,4.564702261,5.491681556
53033000700,4.715464304,20.564700389,5.534893814,26.099594203,5.534893814
53011042000,2.989342568,11.016990518,5.538005719,16.554996237,5.538005719
53033031301,0.467129750,-2.955092020,5.545612689,2.590520669,5.545612689
53033023404,2.250231339,6.964455516,5.570533469,12.534988984,5.570533469
53017950800,1.794545971,4.432450432,5.578595318,10.011045750,5.578595318
53033020100,1.752984961,4.231261928,5.619317977,9.850579905,5.619317977
53033025104,1.431595362,2.425805303,5.620554617,8.04635992,5.620554617
53033032601,0.837356136,-0.914370438,5.621917808,4.707547370,5.621917808
53033002100,1.101761285,0.573427187,5.635023037,6.208450224,5.635023037
53045960201,0.433012193,-3.204708911,5.652165483,2.447456572,5.652165483
53035090901,1.010435249,0.059250384,5.677908087,5.737158471,5.677908087
53033009802,2.754918686,10.036919139,5.719307237,15.756226376,5.719307237
53033023701,1.381736070,2.191157152,5.739979333,7.931136485,5.739979333
53033010001,2.053175713,6.060444615,5.754447753,11.814892367,5.754447753
53015001800,0,-5.768229529,5.768229529,0,5.768229529
53061040100,3.405454743,13.914725072,5.784654694,19.699379765,5.784654694
53033024001,1.688763184,3.990952666,5.794375717,9.785328383,5.794375717
53061053302,2.883438528,10.957142715,5.817626938,16.774769653,5.817626938
53061053801,1.055042172,0.320482214,5.822484868,6.142967082,5.822484868
53063010603,3.034399413,11.927444935,5.862882608,17.790327544,5.862882608
53033032011,2.071218966,6.286882807,5.868905432,12.155788239,5.868905432
53015001602,1.699669089,4.107256447,5.870284267,9.977540713,5.870284267
53033000800,3.952443296,17.352228725,5.877243689,23.229472414,5.877243689
53033003201,1.312681076,1.840287112,5.885508432,7.725795544,5.885508432
53033032311,3.865374582,16.869538969,5.887376498,22.756915468,5.887376498
53033003601,0.509309881,-2.896336053,5.902576682,3.006240629,5.902576682
53033032321,2.112850553,6.621443640,5.949984588,12.571428228,5.949984588
53033009701,1.095111904,0.568988522,5.982306059,6.551294581,5.982306059
53063013503,0.564092545,-2.608043233,5.983020484,3.374977251,5.983020484
53015001700,1.410075811,2.454335184,5.985076705,8.439411889,5.985076705
53063014200,0.526275134,-2.841521972,5.998253785,3.156731813,5.998253785
53065951100,0,-6.000000000,6.000000000,0,6.000000000
53065950500,0,-6.000000000,6.000000000,0,6.000000000
53065950700,0,-6.000000000,6.000000000,0,6.000000000
53047970302,0.000744250,-5.995534502,6,0.004465498,6
